BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE,TICKER
TQBR,2021-06-24,0.22074,871800000,192508844.6,FEES
TQBR,2021-06-25,0.2216,646010000,142930150.6,FEES
TQBR,2021-06-28,0.22274,503580000,111729133.0,FEES
TQBR,2021-06-29,0.21972,1235790000,271489716.0,FEES
TQBR,2021-06-30,0.21974,1229660000,270144932.2,FEES
TQBR,2021-07-01,0.22262,1463070000,324785650.2,FEES
TQBR,2021-07-02,0.22222,727470000,161092609.0,FEES
TQBR,2021-07-05,0.22246,1048390000,232909640.6,FEES
TQBR,2021-07-06,0.22466,4496700000,999108624.2,FEES
TQBR,2021-07-07,0.23026,3059320000,699400583.8,FEES
TQBR,2021-07-08,0.22782,1635690000,374355965.2,FEES
TQBR,2021-07-09,0.22916,1038540000,237026697.0,FEES
TQBR,2021-07-12,0.22808,1479380000,337009748.4,FEES
TQBR,2021-07-13,0.22746,1245800000,282931211.2,FEES
TQBR,2021-07-14,0.22798,4894420000,1114023261.4,FEES
TQBR,2021-07-15,0.20916,5107640000,1080448152.6,FEES
TQBR,2021-07-16,0.20736,1794880000,373970431.4,FEES
TQBR,2021-07-19,0.2024,1520690000,311873704.2,FEES
TQBR,2021-07-20,0.20514,1362390000,277253662.6,FEES
TQBR,2021-07-21,0.20434,883420000,180737245.2,FEES
TQBR,2021-07-22,0.20334,716810000,145575658.8,FEES
TQBR,2021-07-23,0.20392,806290000,164063955.4,FEES
TQBR,2021-07-26,0.20288,1030290000,208450970.6,FEES
TQBR,2021-07-27,0.20312,597630000,121135051.4,FEES
TQBR,2021-07-28,0.2075,1486550000,306683150.4,FEES
TQBR,2021-07-29,0.2044,1493040000,305311478.2,FEES
TQBR,2021-07-30,0.20196,2003070000,405431546.2,FEES
TQBR,2021-08-02,0.20018,1768900000,355075473.0,FEES
TQBR,2021-08-03,0.1989,1680940000,333394207.4,FEES
TQBR,2021-08-04,0.19838,1353670000,268305218.6,FEES
TQBR,2021-08-05,0.19914,1453410000,286984043.8,FEES
TQBR,2021-08-06,0.197,633060000,124947701.2,FEES
TQBR,2021-08-09,0.19674,820890000,160837018.2,FEES
TQBR,2021-08-10,0.19828,797830000,156907660.8,FEES
TQBR,2021-08-11,0.19742,1148860000,226218721.8,FEES
TQBR,2021-08-12,0.19654,505400000,99305326.8,FEES
TQBR,2021-08-13,0.19628,424370000,83218553.8,FEES
TQBR,2021-08-16,0.1951,641520000,125193785.6,FEES
TQBR,2021-08-17,0.19472,1066820000,207878217.2,FEES
TQBR,2021-08-18,0.19408,866190000,168353152.0,FEES
TQBR,2021-08-19,0.19406,1065910000,205541660.8,FEES
TQBR,2021-08-20,0.19506,594350000,115176444.6,FEES
TQBR,2021-08-23,0.19584,511860000,99878158.6,FEES
TQBR,2021-08-24,0.19916,3530420000,699332969.0,FEES
TQBR,2021-08-25,0.19846,930920000,184575261.0,FEES
TQBR,2021-08-26,0.1966,786260000,155148685.8,FEES
TQBR,2021-08-27,0.19628,820960000,161661406.8,FEES
TQBR,2021-08-30,0.1977,1092180000,215308524.8,FEES
TQBR,2021-08-31,0.1973,1018300000,200159474.6,FEES
TQBR,2021-09-01,0.19596,1087050000,212608486.2,FEES
TQBR,2021-09-02,0.1987,1818770000,359623533.2,FEES
TQBR,2021-09-03,0.20204,2461200000,495473893.4,FEES
TQBR,2021-09-06,0.20114,1174480000,237090818.6,FEES
TQBR,2021-09-07,0.1977,1360510000,270418082.0,FEES
TQBR,2021-09-08,0.19984,1245330000,247424723.0,FEES
TQBR,2021-09-09,0.19574,1279280000,251980698.8,FEES
TQBR,2021-09-10,0.19748,892330000,175798883.0,FEES
TQBR,2021-09-13,0.19728,626300000,123491365.0,FEES
TQBR,2021-09-14,0.19696,1221230000,240383385.4,FEES
TQBR,2021-09-15,0.19564,1449390000,284070245.4,FEES
TQBR,2021-09-16,0.1962,1230440000,241222453.0,FEES
TQBR,2021-09-17,0.19038,4238840000,806666933.4,FEES
TQBR,2021-09-20,0.1882,2093580000,393509939.4,FEES
TQBR,2021-09-21,0.19022,1111150000,210284458.4,FEES
TQBR,2021-09-22,0.18998,1371420000,259226974.6,FEES
TQBR,2021-09-23,0.19,766530000,145361996.8,FEES
TQBR,2021-09-24,0.18962,800040000,151107648.6,FEES
TQBR,2021-09-27,0.18948,521120000,98573770.2,FEES
TQBR,2021-09-28,0.18654,1688000000,317101584.8,FEES
TQBR,2021-09-29,0.1877,1133300000,210700743.8,FEES
TQBR,2021-09-30,0.18568,996730000,185190798.4,FEES
TQBR,2021-10-01,0.18632,634780000,117905720.4,FEES
TQBR,2021-10-04,0.18602,1160960000,216280623.2,FEES
TQBR,2021-10-05,0.1898,3019950000,570250465.6,FEES
TQBR,2021-10-06,0.18944,1200550000,227259577.0,FEES
TQBR,2021-10-07,0.1919,1495180000,285033504.8,FEES
TQBR,2021-10-08,0.19278,1204720000,231826257.8,FEES
TQBR,2021-10-11,0.1945,1586590000,307820971.4,FEES
TQBR,2021-10-12,0.194,1058860000,205729906.4,FEES
TQBR,2021-10-13,0.19612,1527550000,297878517.6,FEES
TQBR,2021-10-14,0.19752,2275160000,449158253.6,FEES
TQBR,2021-10-15,0.19772,801430000,158501037.2,FEES
TQBR,2021-10-18,0.19614,1021210000,200155495.2,FEES
TQBR,2021-10-19,0.19696,713630000,140578221.8,FEES
TQBR,2021-10-20,0.19626,1069770000,210159891.0,FEES
TQBR,2021-10-21,0.19282,1557260000,302195404.4,FEES
TQBR,2021-10-22,0.19318,764900000,148183456.2,FEES
TQBR,2021-10-25,0.1935,2002190000,385502540.6,FEES
TQBR,2021-10-26,0.1898,1934390000,369630296.6,FEES
TQBR,2021-10-27,0.1881,2030120000,381186884.2,FEES
TQBR,2021-10-28,0.18788,2035700000,379394290.0,FEES
TQBR,2021-10-29,0.1864,1433700000,266764656.0,FEES
TQBR,2021-11-01,0.18758,995450000,185445717.0,FEES
TQBR,2021-11-02,0.18316,4836590000,892267276.6,FEES
TQBR,2021-11-03,0.1824,1637330000,297446603.2,FEES
TQBR,2021-11-05,0.18046,2627400000,473073629.8,FEES
TQBR,2021-11-08,0.18166,1304260000,236646332.0,FEES
TQBR,2021-11-09,0.18356,1295800000,236398378.2,FEES
TQBR,2021-11-10,0.17982,1484430000,268972517.6,FEES
TQBR,2021-11-11,0.18224,1021750000,184739210.6,FEES
TQBR,2021-11-12,0.18138,1111770000,201513594.6,FEES
TQBR,2021-11-15,0.18188,805890000,146491317.8,FEES
TQBR,2021-11-16,0.18142,1422050000,259213038.8,FEES
TQBR,2021-11-17,0.18048,839470000,151608098.4,FEES
TQBR,2021-11-18,0.18022,1012080000,182854482.6,FEES
TQBR,2021-11-19,0.179,1471370000,263833913.4,FEES
TQBR,2021-11-22,0.17394,2108040000,370337831.8,FEES
TQBR,2021-11-23,0.17578,1917700000,331566242.2,FEES
TQBR,2021-11-24,0.17314,1891610000,327724744.4,FEES
TQBR,2021-11-25,0.17336,619750000,107875022.8,FEES
TQBR,2021-11-26,0.16732,2358240000,401448293.4,FEES
TQBR,2021-11-29,0.16686,1649220000,274870252.6,FEES
TQBR,2021-11-30,0.1659,5170880000,859445840.2,FEES
TQBR,2021-12-01,0.1667,2347530000,395704494.4,FEES
TQBR,2021-12-02,0.17134,1695780000,288576373.0,FEES
TQBR,2021-12-03,0.16994,1115240000,191057019.6,FEES
TQBR,2021-12-06,0.16886,996960000,168826709.2,FEES
TQBR,2021-12-07,0.16602,2167470000,359073921.0,FEES
TQBR,2021-12-08,0.1657,1346760000,224231271.6,FEES
TQBR,2021-12-09,0.16618,1057160000,176066415.4,FEES
TQBR,2021-12-10,0.16702,1020810000,170108891.4,FEES
TQBR,2021-12-13,0.16206,1865310000,306343336.6,FEES
TQBR,2021-12-14,0.16002,2816050000,447706038.4,FEES
TQBR,2021-12-15,0.16002,1579410000,251718066.8,FEES
TQBR,2021-12-16,0.16196,2535410000,408711000.8,FEES
TQBR,2021-12-17,0.16404,3200630000,520682922.8,FEES
TQBR,2021-12-20,0.16536,2418670000,396830010.2,FEES
TQBR,2021-12-21,0.16782,4426260000,742923892.8,FEES
TQBR,2021-12-22,0.16542,1234540000,206081389.0,FEES
TQBR,2021-12-23,0.16458,1135570000,187018474.8,FEES
TQBR,2021-12-24,0.16596,1017510000,167286365.0,FEES
TQBR,2021-12-27,0.16596,1431050000,238179601.2,FEES
TQBR,2021-12-28,0.1638,1315630000,216561902.8,FEES
TQBR,2021-12-29,0.16178,1649240000,268037269.6,FEES
TQBR,2021-12-30,0.16268,1154000000,186489392.8,FEES
TQBR,2022-01-03,0.16664,1795740000,296638674.8,FEES
TQBR,2022-01-04,0.17204,1737620000,294624325.0,FEES
TQBR,2022-01-05,0.16852,1465360000,250008289.2,FEES
TQBR,2022-01-06,0.16718,1098980000,183573439.4,FEES
TQBR,2022-01-07,,0,0.0,FEES
TQBR,2022-01-10,0.16706,1263760000,211669224.8,FEES
TQBR,2022-01-11,0.16738,784170000,131187707.6,FEES
TQBR,2022-01-12,0.16998,1119470000,189053653.6,FEES
TQBR,2022-01-13,0.16556,1670410000,277810416.8,FEES
TQBR,2022-01-14,0.16212,2138160000,346724019.0,FEES
TQBR,2022-01-17,0.16194,1773820000,286573366.2,FEES
TQBR,2022-01-18,0.15448,3149760000,487713808.6,FEES
TQBR,2022-01-19,0.1548,2939230000,454473427.4,FEES
TQBR,2022-01-20,0.15554,1604660000,248776227.6,FEES
TQBR,2022-01-21,0.15138,1486080000,227709310.4,FEES
TQBR,2022-01-24,0.14354,4039870000,588499418.0,FEES
TQBR,2022-01-25,0.14496,2456180000,351095140.4,FEES
TQBR,2022-01-26,0.14046,3649430000,520582807.0,FEES
TQBR,2022-01-27,0.1459,2467460000,353766735.4,FEES
TQBR,2022-01-28,0.144,2296050000,331329069.8,FEES
TQBR,2022-01-31,0.1444,2215610000,320124865.6,FEES
TQBR,2022-02-01,0.1448,1829570000,263113322.8,FEES
TQBR,2022-02-02,0.1423,2542870000,363172138.4,FEES
TQBR,2022-02-03,0.14002,2313190000,324448394.4,FEES
TQBR,2022-02-04,0.1403,2467810000,345073234.0,FEES
TQBR,2022-02-07,0.13854,2403880000,331518314.0,FEES
TQBR,2022-02-08,0.13934,1722600000,239297829.4,FEES
TQBR,2022-02-09,0.14828,4108320000,589044522.8,FEES
TQBR,2022-02-10,0.144,3379330000,495320041.2,FEES
TQBR,2022-02-11,0.13794,3437250000,483411824.0,FEES
TQBR,2022-02-14,0.13558,5304530000,721031854.0,FEES
TQBR,2022-02-15,0.139,4047400000,556083435.8,FEES
TQBR,2022-02-16,0.1412,2806650000,393688248.0,FEES
TQBR,2022-02-17,0.13708,2487730000,344231391.4,FEES
TQBR,2022-02-18,0.13272,3363890000,455919943.4,FEES
TQBR,2022-02-21,0.11192,10733070000,1296530738.6,FEES
TQBR,2022-02-22,0.11754,7578700000,843174450.2,FEES
TQBR,2022-02-23,,0,0.0,FEES
TQBR,2022-02-24,0.08524,6577270000,540436074.6,FEES
TQBR,2022-02-25,0.09308,4353920000,387122101.6,FEES
TQBR,2022-02-28,,0,0.0,FEES
TQBR,2022-03-01,,0,0.0,FEES
TQBR,2022-03-02,,0,0.0,FEES
TQBR,2022-03-03,,0,0.0,FEES
TQBR,2022-03-04,,0,0.0,FEES
TQBR,2022-03-09,,0,0.0,FEES
TQBR,2022-03-10,,0,0.0,FEES
TQBR,2022-03-11,,0,0.0,FEES
TQBR,2022-03-14,,0,0.0,FEES
TQBR,2022-03-15,,0,0.0,FEES
TQBR,2022-03-16,,0,0.0,FEES
TQBR,2022-03-17,,0,0.0,FEES
TQBR,2022-03-18,,0,0.0,FEES
TQBR,2022-03-21,,0,0.0,FEES
TQBR,2022-03-22,,0,0.0,FEES
TQBR,2022-03-23,,0,0.0,FEES
TQBR,2022-03-24,0.1098,4805770000,506269272.0,FEES
TQBR,2022-03-25,0.10506,2653080000,283702895.0,FEES
TQBR,2022-03-28,0.0975,652530000,64677056.8,FEES
TQBR,2022-03-29,0.0925,1001540000,97320903.2,FEES
TQBR,2022-03-30,0.10356,1041570000,107096290.0,FEES
TQBR,2022-03-31,0.11214,1323050000,148841485.2,FEES
TQBR,2022-04-01,0.11458,1490450000,171340538.6,FEES
TQBR,2022-04-04,0.1134,890790000,101804152.2,FEES
TQBR,2022-04-05,0.10868,865430000,95630336.8,FEES
TQBR,2022-04-06,0.109,488580000,53519943.2,FEES
TQBR,2022-04-07,0.1093,631090000,69127180.8,FEES
TQBR,2022-04-08,0.10704,417040000,45033270.6,FEES
TQBR,2022-04-11,0.10464,431510000,45673156.0,FEES
TQBR,2022-04-12,0.10446,275850000,28388648.8,FEES
TQBR,2022-04-13,0.1031,204750000,21203801.8,FEES
TQBR,2022-04-14,0.09974,381430000,38723229.6,FEES
TQBR,2022-04-15,0.0999,375110000,37221876.2,FEES
TQBR,2022-04-18,0.09834,294760000,29300433.2,FEES
TQBR,2022-04-19,0.0962,504070000,48635832.6,FEES
TQBR,2022-04-20,0.09602,566920000,54615809.4,FEES
TQBR,2022-04-21,0.09492,291430000,27794517.2,FEES
TQBR,2022-04-22,0.09448,254550000,24067675.4,FEES
TQBR,2022-04-25,0.0931,256090000,23960931.2,FEES
TQBR,2022-04-26,0.09646,311460000,29865848.8,FEES
TQBR,2022-04-27,0.09924,412360000,40830339.2,FEES
TQBR,2022-04-28,0.09736,566260000,56672076.4,FEES
TQBR,2022-04-29,0.10024,319120000,31557165.4,FEES
TQBR,2022-05-04,0.09908,335170000,33508514.8,FEES
TQBR,2022-05-05,0.0998,214430000,21419763.8,FEES
TQBR,2022-05-06,0.09966,304150000,30376918.2,FEES
TQBR,2022-05-11,0.09964,373360000,37398191.0,FEES
TQBR,2022-05-12,0.09842,481130000,47996019.2,FEES
TQBR,2022-05-13,0.09898,430300000,42795114.8,FEES
TQBR,2022-05-16,0.10174,784480000,79115875.2,FEES
TQBR,2022-05-17,0.1069,1125570000,119418236.8,FEES
TQBR,2022-05-18,0.10544,817320000,87528320.8,FEES
TQBR,2022-05-19,0.10482,275810000,28766325.2,FEES
TQBR,2022-05-20,0.10252,349270000,36267570.0,FEES
TQBR,2022-05-23,0.10004,253080000,25640083.0,FEES
TQBR,2022-05-24,0.10306,439360000,44223670.2,FEES
TQBR,2022-05-25,0.10272,204000000,21110310.0,FEES
TQBR,2022-05-26,0.10676,833650000,87615171.4,FEES
TQBR,2022-05-27,0.11214,2334180000,258749523.6,FEES
TQBR,2022-05-30,0.09998,4531880000,459106292.4,FEES
TQBR,2022-05-31,0.0951,1726400000,167228913.8,FEES
TQBR,2022-06-01,0.09406,1236220000,116756213.6,FEES
TQBR,2022-06-02,0.09116,1283600000,118047467.0,FEES
TQBR,2022-06-03,0.08864,1259440000,111274639.2,FEES
TQBR,2022-06-06,0.08512,899630000,78204489.0,FEES
TQBR,2022-06-07,0.08604,849950000,72285123.6,FEES
TQBR,2022-06-08,0.08412,1211990000,102978893.4,FEES
TQBR,2022-06-09,0.08436,888270000,74404353.6,FEES
TQBR,2022-06-10,0.0842,853480000,72348656.0,FEES
TQBR,2022-06-14,0.08768,1181540000,102351176.0,FEES
TQBR,2022-06-15,0.0896,2017970000,178116870.8,FEES
TQBR,2022-06-16,0.09166,1591540000,144581708.8,FEES
TQBR,2022-06-17,0.09124,897140000,81292866.8,FEES
TQBR,2022-06-20,0.0941,875660000,81138765.4,FEES
TQBR,2022-06-21,0.09188,758180000,70278526.6,FEES
TQBR,2022-06-22,0.09048,593010000,53531703.2,FEES
TQBR,2022-06-23,0.08998,466190000,41887182.4,FEES
TQBR,2022-06-24,0.09122,419680000,38157767.8,FEES
TQBR,2022-06-27,0.0936,765630000,71337522.6,FEES
TQBR,2022-06-28,0.09258,853930000,79187860.8,FEES
TQBR,2022-06-29,0.09542,744200000,69242276.4,FEES
TQBR,2022-06-30,0.09026,1545990000,140660390.6,FEES
TQBR,2022-07-01,0.09282,969540000,89219979.4,FEES
TQBR,2022-07-04,0.09202,393770000,36117470.0,FEES
TQBR,2022-07-05,0.09058,583680000,52799005.4,FEES
TQBR,2022-07-06,0.08988,401050000,36195712.8,FEES
TQBR,2022-07-07,0.0905,186180000,16808707.2,FEES
TQBR,2022-07-08,0.08964,381860000,34486874.0,FEES
TQBR,2022-07-11,0.0879,440630000,38928233.6,FEES
TQBR,2022-07-12,0.08776,335560000,29286660.4,FEES
TQBR,2022-07-13,0.0859,252130000,21785891.2,FEES
TQBR,2022-07-14,0.0877,518880000,45015624.8,FEES
TQBR,2022-07-15,0.0886,331630000,29175296.2,FEES
TQBR,2022-07-18,0.1017,10541060000,1014703377.6,FEES
TQBR,2022-07-19,0.09754,9319410000,931731504.4,FEES
TQBR,2022-07-20,0.10118,2937450000,290902624.6,FEES
TQBR,2022-07-21,0.09758,1456220000,143426820.8,FEES
TQBR,2022-07-22,0.0971,603110000,58952696.4,FEES
TQBR,2022-07-25,0.0965,1613210000,154681045.0,FEES
TQBR,2022-07-26,0.09772,2644220000,260625397.6,FEES
TQBR,2022-07-27,0.09688,675420000,66010923.4,FEES
TQBR,2022-07-28,0.09664,799910000,77094919.2,FEES
TQBR,2022-07-29,0.0951,1002960000,96125502.8,FEES
TQBR,2022-08-01,0.0935,598890000,56290390.8,FEES
TQBR,2022-08-02,0.09178,603460000,55938078.6,FEES
TQBR,2022-08-03,0.09688,11286200000,1115761080.2,FEES
TQBR,2022-08-04,0.09302,3259890000,307076088.8,FEES
TQBR,2022-08-05,0.09046,1195770000,109462975.2,FEES
TQBR,2022-08-08,0.09052,908290000,83011999.2,FEES
TQBR,2022-08-09,0.09022,720550000,64749600.8,FEES
TQBR,2022-08-10,0.09026,592410000,53766155.2,FEES
TQBR,2022-08-11,0.0902,424340000,38377550.2,FEES
TQBR,2022-08-12,0.09018,580300000,52566333.4,FEES
TQBR,2022-08-15,0.0904,482580000,43469816.6,FEES
TQBR,2022-08-16,0.09042,510450000,46110535.8,FEES
TQBR,2022-08-17,0.0901,420860000,37907192.4,FEES
TQBR,2022-08-18,0.08998,292980000,26305162.0,FEES
TQBR,2022-08-19,0.08936,387110000,34625576.4,FEES
TQBR,2022-08-22,0.08918,435740000,38864498.0,FEES
TQBR,2022-08-23,0.08922,445310000,39963913.0,FEES
TQBR,2022-08-24,0.0892,390290000,35030006.8,FEES
TQBR,2022-08-25,0.0892,267940000,23981847.6,FEES
TQBR,2022-08-26,0.0892,269540000,24045018.0,FEES
TQBR,2022-08-29,0.08914,393290000,35093378.6,FEES
TQBR,2022-08-30,0.0899,720140000,64807565.6,FEES
TQBR,2022-08-31,0.09774,4109250000,386356360.0,FEES
TQBR,2022-09-01,0.0962,1853230000,177526612.8,FEES
TQBR,2022-09-02,0.09584,804000000,77352043.0,FEES
TQBR,2022-09-05,0.10198,4219460000,421595750.4,FEES
TQBR,2022-09-06,0.09812,2663240000,264132382.2,FEES
TQBR,2022-09-07,0.0976,915160000,89621275.2,FEES
TQBR,2022-09-08,0.09742,433910000,42151528.4,FEES
TQBR,2022-09-09,0.0988,681250000,66923906.2,FEES
TQBR,2022-09-12,0.09854,877030000,86452162.8,FEES
TQBR,2022-09-13,0.09722,436410000,42631813.6,FEES
TQBR,2022-09-14,0.09636,809510000,77817957.6,FEES
TQBR,2022-09-15,0.09812,1400880000,137315800.6,FEES
TQBR,2022-09-16,0.09624,761900000,73799712.2,FEES
TQBR,2022-09-19,0.09478,885830000,84405611.8,FEES
TQBR,2022-09-20,0.08976,4548210000,412148554.6,FEES
TQBR,2022-09-21,0.08524,1748680000,149292780.0,FEES
TQBR,2022-09-22,0.08848,650120000,56760625.6,FEES
TQBR,2022-09-23,0.08394,1126360000,95322538.4,FEES
TQBR,2022-09-26,0.07486,2016550000,157241367.8,FEES
TQBR,2022-09-27,0.07854,872890000,66700206.6,FEES
TQBR,2022-09-28,0.07838,777450000,60631014.4,FEES
TQBR,2022-09-29,0.07784,745000000,57038491.6,FEES
TQBR,2022-09-30,0.07804,1134220000,86976114.0,FEES
TQBR,2022-10-03,0.08164,712100000,56884433.4,FEES
TQBR,2022-10-04,0.08104,413700000,33486891.6,FEES
TQBR,2022-10-05,0.08058,599820000,48047057.4,FEES
TQBR,2022-10-06,0.07906,1085210000,86745546.6,FEES
TQBR,2022-10-07,0.07678,475750000,36921296.4,FEES
TQBR,2022-10-10,0.0784,904870000,70022010.4,FEES
TQBR,2022-10-11,0.0825,1876790000,152696415.4,FEES
TQBR,2022-10-12,0.08064,988610000,80305966.8,FEES
TQBR,2022-10-13,0.08246,755610000,62222665.8,FEES
TQBR,2022-10-14,0.08246,270750000,22172602.6,FEES
TQBR,2022-10-17,0.08434,701660000,58699910.2,FEES
TQBR,2022-10-18,0.08216,827520000,68941135.4,FEES
TQBR,2022-10-19,0.08334,1061860000,88184663.6,FEES
TQBR,2022-10-20,0.08558,1190650000,100388906.6,FEES
TQBR,2022-10-21,0.08618,836430000,71929637.8,FEES
TQBR,2022-10-24,0.08784,843490000,73824098.4,FEES
TQBR,2022-10-25,0.08796,807760000,71097916.6,FEES
TQBR,2022-10-26,0.087,899720000,78351449.0,FEES
TQBR,2022-10-27,0.0875,946280000,82736833.4,FEES
TQBR,2022-10-28,0.0875,407210000,35541374.6,FEES
TQBR,2022-10-31,0.08734,345550000,30122978.6,FEES
TQBR,2022-11-01,0.08756,351620000,30773777.6,FEES
TQBR,2022-11-02,0.08932,2192830000,195705859.4,FEES
TQBR,2022-11-03,0.08862,999750000,88532629.4,FEES
TQBR,2022-11-07,0.08862,665380000,59249107.2,FEES
TQBR,2022-11-08,0.08766,693650000,60833330.8,FEES
TQBR,2022-11-09,0.0857,1080470000,93613537.4,FEES
TQBR,2022-11-10,0.08746,488060000,41957106.8,FEES
TQBR,2022-11-11,0.0873,734480000,64234603.8,FEES
TQBR,2022-11-14,0.08954,759050000,66968679.8,FEES
TQBR,2022-11-15,0.08654,1259050000,110066398.2,FEES
TQBR,2022-11-16,0.0875,712700000,62275322.2,FEES
TQBR,2022-11-17,0.08746,400110000,34959048.4,FEES
TQBR,2022-11-18,0.08698,592640000,51265657.0,FEES
TQBR,2022-11-21,0.08614,511240000,44008985.2,FEES
TQBR,2022-11-22,0.08654,561640000,48601269.0,FEES
TQBR,2022-11-23,0.08614,633220000,54620787.6,FEES
TQBR,2022-11-24,0.087,483480000,42117033.6,FEES
TQBR,2022-11-25,0.08722,438230000,38270536.4,FEES
TQBR,2022-11-28,0.08644,821880000,71022772.4,FEES
TQBR,2022-11-29,0.08708,392080000,34062289.6,FEES
TQBR,2022-11-30,0.08658,407630000,35278926.2,FEES
TQBR,2022-12-01,0.0866,302130000,26190483.8,FEES
TQBR,2022-12-02,0.086,273040000,23486995.8,FEES
TQBR,2022-12-05,0.08576,433980000,37289403.0,FEES
TQBR,2022-12-06,0.08498,408510000,34828895.8,FEES
TQBR,2022-12-07,0.08614,1037710000,88242644.2,FEES
TQBR,2022-12-08,0.08572,374210000,32024503.0,FEES
TQBR,2022-12-09,0.08506,249090000,21206273.0,FEES
TQBR,2022-12-12,0.08468,384010000,32549298.2,FEES
TQBR,2022-12-13,0.0846,438240000,37217088.0,FEES
TQBR,2022-12-14,0.08488,401700000,34230169.2,FEES
TQBR,2022-12-15,0.0848,416540000,35296610.8,FEES
TQBR,2022-12-16,0.08494,298910000,25420116.0,FEES
TQBR,2022-12-19,0.08376,716070000,60072958.0,FEES
TQBR,2022-12-20,0.08634,2331140000,202286925.2,FEES
TQBR,2022-12-21,,0,0.0,FEES
TQBR,2022-12-22,,0,0.0,FEES
TQBR,2022-12-23,,0,0.0,FEES
TQBR,2022-12-26,,0,0.0,FEES
TQBR,2022-12-27,,0,0.0,FEES
TQBR,2022-12-28,,0,0.0,FEES
TQBR,2022-12-29,,0,0.0,FEES
TQBR,2022-12-30,,0,0.0,FEES
TQBR,2023-01-03,,0,0.0,FEES
TQBR,2023-01-04,,0,0.0,FEES
TQBR,2023-01-05,,0,0.0,FEES
TQBR,2023-01-06,,0,0.0,FEES
TQBR,2023-01-09,,0,0.0,FEES
TQBR,2023-01-10,,0,0.0,FEES
TQBR,2023-01-11,0.0879,3814620000,338718429.2,FEES
TQBR,2023-01-12,0.08736,791180000,68844763.0,FEES
TQBR,2023-01-13,0.0873,1000690000,87051973.6,FEES
TQBR,2023-01-16,0.0873,1108040000,96692703.4,FEES
TQBR,2023-01-17,0.08564,709560000,61314894.6,FEES
TQBR,2023-01-18,0.08548,728680000,62430149.2,FEES
TQBR,2023-01-19,0.08566,647690000,55085835.4,FEES
TQBR,2023-01-20,0.08502,557920000,47668895.0,FEES
TQBR,2023-01-23,0.08546,338900000,28933073.6,FEES
TQBR,2023-01-24,0.08504,374620000,31908881.0,FEES
TQBR,2023-01-25,0.08482,365080000,30926863.2,FEES
TQBR,2023-01-26,0.08498,629620000,53373995.6,FEES
TQBR,2023-01-27,0.0864,622120000,53313302.4,FEES
TQBR,2023-01-30,0.08692,616340000,53321993.0,FEES
TQBR,2023-01-31,0.0865,591280000,51419239.2,FEES
TQBR,2023-02-01,0.08658,439390000,38017014.6,FEES
TQBR,2023-02-02,0.0862,323940000,28010051.2,FEES
TQBR,2023-02-03,0.08628,386650000,33380314.8,FEES
TQBR,2023-02-06,0.08708,453990000,39486992.0,FEES
TQBR,2023-02-07,0.08714,420990000,36577471.6,FEES
TQBR,2023-02-08,0.09006,3713000000,333428498.0,FEES
TQBR,2023-02-09,0.09052,1087380000,98314762.2,FEES
TQBR,2023-02-10,0.09024,528490000,47599135.0,FEES
TQBR,2023-02-13,0.0907,1214320000,111359182.4,FEES
TQBR,2023-02-14,0.08906,938690000,83883586.4,FEES
TQBR,2023-02-15,0.0854,1488470000,129090838.0,FEES
TQBR,2023-02-16,0.08634,540260000,46680540.6,FEES
TQBR,2023-02-17,0.0868,381010000,33017869.8,FEES
TQBR,2023-02-20,0.0864,317590000,27337026.6,FEES
TQBR,2023-02-21,0.08712,546470000,47757672.6,FEES
TQBR,2023-02-22,0.08682,266640000,23162386.6,FEES
TQBR,2023-02-24,0.0878,175200000,15319376.0,FEES
TQBR,2023-02-27,0.08834,612680000,54005912.4,FEES
TQBR,2023-02-28,0.0893,775310000,68773725.0,FEES
TQBR,2023-03-01,0.0895,627190000,55937158.4,FEES
TQBR,2023-03-02,0.08788,1159340000,101960424.0,FEES
TQBR,2023-03-03,0.0887,414680000,36566852.8,FEES
TQBR,2023-03-06,0.08982,723490000,64516543.8,FEES
TQBR,2023-03-07,0.08974,777840000,69505654.8,FEES
TQBR,2023-03-09,0.09174,2653980000,242087818.8,FEES
TQBR,2023-03-10,0.0918,1051680000,96481714.2,FEES
TQBR,2023-03-13,0.0926,2468190000,230559737.4,FEES
TQBR,2023-03-14,0.0923,1791860000,165916021.0,FEES
TQBR,2023-03-15,0.0909,1139840000,103770739.0,FEES
TQBR,2023-03-16,0.09044,1009460000,90651085.4,FEES
TQBR,2023-03-17,0.09034,1274140000,114644435.0,FEES
TQBR,2023-03-20,0.0928,1465480000,134343632.4,FEES
TQBR,2023-03-21,0.09212,1339310000,124072280.4,FEES
TQBR,2023-03-22,0.09246,726480000,66912326.0,FEES
TQBR,2023-03-23,0.09258,563000000,51986553.8,FEES
TQBR,2023-03-24,0.09422,1180740000,110559196.8,FEES
TQBR,2023-03-27,0.09616,1601690000,153054592.4,FEES
TQBR,2023-03-28,0.0958,993920000,94890509.0,FEES
TQBR,2023-03-29,0.0948,863960000,82547187.0,FEES
TQBR,2023-03-30,0.10078,5259540000,521071449.6,FEES
TQBR,2023-03-31,0.09916,2732890000,270209532.2,FEES
TQBR,2023-04-03,0.1019,2694030000,269937931.0,FEES
TQBR,2023-04-04,0.10216,4081950000,422509379.0,FEES
TQBR,2023-04-05,0.10246,2329550000,238734593.2,FEES
